call_id,actdate,acttime,streetnbr,street,geox,geoy,naturecode,agency
P210028315,3/8/2021 0:00,0128,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590942,26041592,TRANS,BIPD
P210024278,2/26/2021 0:00,1230,343,WINSLOW WAY E,122510453,23228755,WC911,BIPD
P210028363,3/8/2021 0:00,0653,13641,SUNRISE DR NE,122722345,25492651,CPR,BIPD
P210028651,3/8/2021 0:00,1806,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,RECKL3,BIPD
P210024378,2/26/2021 0:00,1516,321,HIGH SCHOOL RD NE,122500500,23645700,ASSIS4,BIPD
P210024365,2/26/2021 0:00,1449,5762,NE TOLO RD,121134449,24407111,THEFT4,BIPD
P210024807,2/27/2021 0:00,1448,200,WINSLOW WAY W,122398660,23250872,TRESP3,BIPD
P210024979,2/28/2021 0:00,0034,,NE DAY RD E / NE YETI LN,122025375,25273317,CELL,BIPD
P210029332,3/10/2021 0:00,0901,10348,NE VALLEY RD,122706015,24698052,PC4,BIPD
P210025072,2/28/2021 0:00,0942,,SIVERTSON RD NE / NE WEST PORT MADISON RD,121960750,26032287,SUSPI3,BIPD
P210029394,3/10/2021 0:00,1118,8915,NE DAY RD E,122194444,25207400,FU,BIPD
P210025484,3/1/2021 0:00,1028,12410,SUNRISE DR NE,122731269,25102245,BLS,BIPD
P210025677,3/1/2021 0:00,1709,,DEAD END / OLYMPIC TERRACE AVE NE,121409354,24777001,CELL,BIPD
P210025774,3/1/2021 0:00,2213,860,GILMORE WAY NE,122676545,23316947,BEHAV3,BIPD
P210026015,3/2/2021 0:00,1410,231,WINSLOW WAY E,122463795,23240396,WC911,BIPD
P210026148,3/2/2021 0:00,2014,363,AMBROSE LN NW,122398129,23340440,FU,BIPD
P210026821,3/4/2021 0:00,1052,10994,ARROW POINT DR NE,121156792,24665849,T,BIPD
P210026910,3/4/2021 0:00,1355,625,WINSLOW WAY E,122607645,23236096,MISC5,BIPD
P210022263,2/22/2021 0:00,0048,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,T,BIPD
P210030211,3/12/2021 0:00,0029,2503,TOE JAM HILL RD NE,122709795,21784994,DOAB,BIPD
P210022291,2/22/2021 0:00,0324,13545,PHELPS RD NE,122275045,25679301,FI,BIPD
P210030337,3/12/2021 0:00,1030,7600-BLK,NE HIGH SCHOOL RD,121783084,23667897,T,BIPD
P210030369,3/12/2021 0:00,1130,,GROW AVE NW / WYATT WAY NW,122332496,23385509,FU,BIPD
P210022709,2/23/2021 0:00,0014,14930,SKOGEN LN NE,122143144,25948952,ALRA,BIPD
P210030427,3/12/2021 0:00,1329,1241,NE WING POINT WAY,122822146,23366947,WC4,BIPD
P210022725,2/23/2021 0:00,0230,10570,NE MORNING LN,122817512,25946655,ALRA,BIPD
P210027259,3/5/2021 0:00,1032,9624,SPORTSMAN CLUB RD NE,122373345,24193248,T,BIPD
P210030631,3/12/2021 0:00,2142,406,HIGH SCHOOL RD NE,122537800,23644900,ASSIS4,BIPD
P210030770,3/13/2021 0:00,0846,8800,MADISON AVE N,122461785,23903536,ASSAU4,BIPD
P210027822,3/6/2021 0:00,1549,14104,HENDERSON RD NE,121503093,25678401,T,BIPD
P210027838,3/6/2021 0:00,1644,937,HILDEBRAND LN NE,122528095,23572997,SUSPI3,BIPD
P210031208,3/14/2021 0:00,0907,9000BLK,MILLER RD NE,121338508,24002010,T,BIPD
P210031267,3/14/2021 0:00,1303,5395,CREOSOTE PL NE,122938454,22895837,PC4,BIPD
P210031269,3/14/2021 0:00,1304,,NE HIGH SCHOOL RD / HORIZON VIEW PL NW,122310709,23631734,CELL,BIPD
P210027967,3/6/2021 0:00,2343,,ERICKSEN AVE NE / WINSLOW WAY E,122525857,23245989,T,BIPD
P210031209,3/14/2021 0:00,0918,9330,NE HIGH SCHOOL RD,122364045,23666097,MISC3,BIPD
P210031336,3/14/2021 0:00,1652,625,WINSLOW WAY E,122607645,23236096,UNKNO3,BIPD
P210031410,3/14/2021 0:00,2205,920,HILDEBRAND LN NE,122546345,23567847,DV2,BIPD
P210031512,3/15/2021 0:00,0742,4060,POINT WHITE DR NE,121485243,22363345,FU,BIPD
P210028070,3/7/2021 0:00,1109,3930,CRYSTAL SPRINGS DR NE,121074142,22364045,PC3,BIPD
P210028346,3/8/2021 0:00,0551,9459,COPPERTOP LOOP NE,122385695,24104898,ALRA,BIPD
P210028941,3/9/2021 0:00,1203,,NE BUSINESS PARK LN / COPPERTOP LOOP NE,122341873,24093714,T,BIPD
P210031965,3/16/2021 0:00,0907,10130,NE KNIGHT RD,122652245,25371151,DOAB,BIPD
P210028963,3/9/2021 0:00,1231,220,PARFITT WAY SW,122383545,23192946,WC911,BIPD
P210029249,3/10/2021 0:00,0311,4660,ISLAND AVE NE,121375143,22555795,WC3,BIPD
P210032214,3/16/2021 0:00,1729,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,T,BIPD
P210032626,3/17/2021 0:00,1735,11850,SUNRISE DR NE,122751845,24914150,MEDIA,BIPD
P210029280,3/10/2021 0:00,0716,8915,NE DAY RD E,122194444,25207400,FU,BIPD
P210032906,3/18/2021 0:00,1033,5790,PACKARD LN NE,122517295,22898746,FU,BIPD
P210032900,3/18/2021 0:00,1022,123,BJUNE DR SE,122436845,23219346,GRAFF4,BIPD
P210029368,3/10/2021 0:00,1020,835,STRAWBERRY LN NW,122205644,23511347,FU,BIPD
P210032968,3/18/2021 0:00,1215,11850,SUNRISE DR NE,122751845,24914150,FU,BIPD
P210033062,3/18/2021 0:00,1508,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,RECKL3,BIPD
P210033155,3/18/2021 0:00,1857,8494,NE ODD FELLOWS RD,122021144,22298045,BLSP,BIPD
P210029580,3/10/2021 0:00,1644,15798,STATE HWY 305 NE,121419100,26448500,PC3,BIPD
P210029626,3/10/2021 0:00,1844,9550,STATE HWY 305 NE,122397800,24134700,MVC4,BIPD
P210029683,3/10/2021 0:00,2140,499,MADISON AVE N,122417295,23377847,ALRA,BIPD
P210029707,3/10/2021 0:00,2309,9459,COPPERTOP LOOP NE,122385695,24104898,ALRA,BIPD
P210033755,3/20/2021 0:00,1048,9817,NE DAY RD E,122574495,25213900,SUSPI4,BIPD
P210033753,3/20/2021 0:00,1045,860,GILMORE WAY NE,122676545,23316947,DV3,BIPD
P210029918,3/11/2021 0:00,1301,625,WINSLOW WAY E,122607645,23236096,PC5,BIPD
P210033832,3/20/2021 0:00,1440,,FERNCLIFF AVE NE / TIFFANY MEADOWS DR NE,122695625,23445875,T,BIPD
P210029921,3/11/2021 0:00,1309,,NE BYRON DR / FERNCLIFF AVE NE,122701634,23703595,T,BIPD
P210034077,3/21/2021 0:00,0740,,NE RONALD CT / TAYLOR AVE NE,122678929,22716898,ANIMA3,BIPD
P210034101,3/21/2021 0:00,0925,8900-BLK,MILLER RD NE,121353167,23969733,T,BIPD
P210034137,3/21/2021 0:00,1136,,HANSEN RD NE / SPRINGRIDGE RD NE,121248154,23608797,PC4,BIPD
P210029992,3/11/2021 0:00,1453,7586,NE HIDDEN COVE RD,121841044,25698301,FU,BIPD
P210030188,3/11/2021 0:00,2227,8219,NE NEW BROOKLYN RD,121955794,23906348,WCA,BIPD
P210034296,3/21/2021 0:00,1951,,BIRKLAND RD NE / WEST BLAKELY RD NE,122064100,22362736,CELL,BIPD
P210034489,3/22/2021 0:00,1116,8965,MILLER RD NE,121310943,24024948,FU,BIPD
P210030355,3/12/2021 0:00,1104,,GROW AVE NW / WYATT WAY NW,122332496,23385509,RECKL3,BIPD
P210027157,3/5/2021 0:00,0357,7825,ROCKAWAY BEACH RD NE,122944805,22824236,PC4,BIPD
P210030854,3/13/2021 0:00,1216,,"XY(122317550,23822767)",122317550,23822767,CELL,BIPD
P210031069,3/13/2021 0:00,2107,625,WINSLOW WAY E,122607645,23236096,FU,BIPD
P210031268,3/14/2021 0:00,1304,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,TRAFF3,BIPD
P210035099,3/23/2021 0:00,1622,,NE DAY RD E / SUNRISE DR NE,122734131,25222429,T,BIPD
P210035111,3/23/2021 0:00,1643,,"XY(122322243,23819745)",122322243,23819745,CELL,BIPD
P210031751,3/15/2021 0:00,1705,13589,MANZANITA RD NE,121405943,25524001,THEFT4,BIPD
P210035202,3/23/2021 0:00,2017,8125,NE HIGH SCHOOL RD,121950002,23665337,TRANS,BIPD
P210031840,3/15/2021 0:00,2206,166,WINSLOW WAY W,122398466,23258118,SUSPI3,BIPD
P210031898,3/16/2021 0:00,0511,620,DEERCLIFF RD NE,122635595,23585197,MISSI4,BIPD
P210032107,3/16/2021 0:00,1354,,NE DAY LILY LN / HIGH SCHOOL RD NE,122675772,23653656,CELL,BIPD
P210032130,3/16/2021 0:00,1432,,"XY(121260832,23490570)",121260832,23490570,CELL,BIPD
P210036012,3/25/2021 0:00,1611,11299,ARROW POINT DR NE,121095342,24676599,FOUND4,BIPD
P210032797,3/18/2021 0:00,0357,860,GILMORE WAY NE,122676545,23316947,SUSPI4,BIPD
P210032973,3/18/2021 0:00,1229,9819,SPORTSMAN CLUB RD NE,122374923,24263448,MALIC4,BIPD
P210033261,3/19/2021 0:00,0340,,VINEYARD LN / WINSLOW WAY E,122606211,23254200,CELL,BIPD
P210033420,3/19/2021 0:00,1314,1810,SAKAI VILLAGE LOOP NE,122448845,23823398,FRAUD4,BIPD
P210033535,3/19/2021 0:00,1716,157,WINSLOW WAY E,122447995,23242596,WCB,BIPD
P210033553,3/19/2021 0:00,1752,343,WINSLOW WAY E,122510453,23228755,WC3,BIPD
P210033744,3/20/2021 0:00,0945,,"XY(122471022,23461476)",122471022,23461476,UNKNO3,BIPD
P210036818,3/27/2021 0:00,1216,,NE EAGLE HARBOR DR / NE EAGLE HARBOR DR,122420894,22961631,CELL,BIPD
P210033868,3/20/2021 0:00,1635,860,GILMORE WAY NE,122676545,23316947,UNKNO3,BIPD
P210036978,3/27/2021 0:00,1932,,NE HIDDEN COVE RD / HIDDEN HEIGHTS LN NE,121864167,25645790,MVC4,BIPD
P210034195,3/21/2021 0:00,1432,,SUNRISE DR NE / NE WINTHERS RD,122728115,24960035,FU,BIPD
P210034251,3/21/2021 0:00,1722,,"XY(122411677,23506195)",122411677,23506195,CELL,BIPD
P210037188,3/28/2021 0:00,1251,12520,MANZANITA RD NE,121509051,25161426,FU,BIPD
P210037293,3/28/2021 0:00,1841,,BIRKLAND RD NE / WEST BLAKELY RD NE,122063557,22362748,CELL,BIPD
P210037367,3/28/2021 0:00,2243,117,WINSLOW WAY E,122433469,23249261,PC4,BIPD
P210030407,3/12/2021 0:00,1233,421,GROW AVE NW,122324845,23358997,WC911,BIPD
P210030438,3/12/2021 0:00,1347,8203,SPORTSMAN CLUB RD NE,122098494,23758248,MISC3,BIPD
P210037537,3/29/2021 0:00,1233,625,WINSLOW WAY E,122607645,23236096,LOSTP4,BIPD
P210037563,3/29/2021 0:00,1314,10435,NE CASCADE ST,122750245,25547601,FOUND4,BIPD
P210030459,3/12/2021 0:00,1422,,MILLER RD NE / PETERSON HILL RD NE,121669910,24878617,MVCA,BIPD
P210037734,3/29/2021 0:00,2012,10292,NE RONALD CT,122653145,22723045,FU,BIPD
P210037744,3/29/2021 0:00,2035,,"XY(121260839,23490898)",121260839,23490898,CELL,BIPD
P210034917,3/23/2021 0:00,1009,,DEAD END / DIAMOND PL NE,121718498,22774671,CELL,BIPD
P210037792,3/29/2021 0:00,2217,11299,ARROW POINT DR NE,121095342,24676599,PC4,BIPD
P210035092,3/23/2021 0:00,1600,,NE ERIC AVE / NORTH MADISON AVE NE,122465427,25055213,T,BIPD
P210035190,3/23/2021 0:00,1950,,NE HIGH SCHOOL RD / WESTERLY LN NE,121872376,23667436,T,BIPD
P210038028,3/30/2021 0:00,1326,625,WINSLOW WAY E,122607645,23236096,FOUND4,BIPD
P210035342,3/24/2021 0:00,0650,271,WINSLOW WAY E,122484900,23247700,WC3,BIPD
P210035445,3/24/2021 0:00,1124,11299,ARROW POINT DR NE,121095342,24676599,BURGL4,BIPD
P210038121,3/30/2021 0:00,1607,235,NE HIGH SCHOOL RD,122376400,23630400,ASSIS3,BIPD
P210035503,3/24/2021 0:00,1338,625,WINSLOW WAY E,122607645,23236096,FI,BIPD
P210035920,3/25/2021 0:00,1323,,"XY(122485232,23627173)",122485232,23627173,CELL,BIPD
P210038287,3/30/2021 0:00,2145,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,T,BIPD
P210038359,3/31/2021 0:00,0142,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590942,26041592,T,BIPD
P210038472,3/31/2021 0:00,0925,625,WINSLOW WAY E,122607645,23236096,TRAFF4,BIPD
P210038558,3/31/2021 0:00,1229,,NE LOVGREEN RD E / STATE HWY 305 NE,122194159,24976179,TRAFF3,BIPD
P210038699,3/31/2021 0:00,1650,,BJUNE DR SE / WINSLOW WAY E,122533352,23245950,TRAFF4,BIPD
P210038752,3/31/2021 0:00,1918,14195,STRANNE RD NE,121675243,25715201,CIVIL4,BIPD
P210038757,3/31/2021 0:00,1942,215,ERICKSEN AVE NE,122526300,23284100,SUSPI3,BIPD
P210038801,3/31/2021 0:00,2125,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,T,BIPD
P210036038,3/25/2021 0:00,1711,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,T,BIPD
P210036087,3/25/2021 0:00,1850,625,WINSLOW WAY E,122607645,23236096,MISC4,BIPD
P210036263,3/26/2021 0:00,0850,1299,GROW AVE NW,122319345,23637097,CELL,BIPD
P210036283,3/26/2021 0:00,0941,625,WINSLOW WAY E,122607645,23236096,FU,BIPD
P210039467,4/2/2021 0:00,1302,785,ERICKSEN AVE NE,122526495,23490797,FRAUD4,BIPD
P210039852,4/3/2021 0:00,0950,625,WINSLOW WAY E,122607645,23236096,ASSIS3,BIPD
P210036320,3/26/2021 0:00,1103,625,WINSLOW WAY E,122607645,23236096,FU,BIPD
P210036497,3/26/2021 0:00,1724,,"XY(122236555,23653069)",122236555,23653069,CELL,BIPD
P210040348,4/4/2021 0:00,1716,3000,PLEASANT BEACH DR NE,122114900,22001400,LITTE3,BIPD
P210036572,3/26/2021 0:00,2001,8013,NE BUCKLIN HILL RD,121910644,23124396,SUICIA,BIPD
P210036852,3/27/2021 0:00,1402,625,WINSLOW WAY E,122607645,23236096,FU,BIPD
P210040813,4/5/2021 0:00,1846,144,WYATT WAY NE,122446745,23381718,PC4,BIPD
P210040986,4/6/2021 0:00,0810,8395,FLETCHER BAY RD NE,121404093,23823098,BURGL1,BIPD
P210037005,3/27/2021 0:00,2046,720,LOVELL AVE NW,122311095,23461447,FIREW4,BIPD
P210037168,3/28/2021 0:00,1023,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322363,24094833,T,BIPD
P210041254,4/6/2021 0:00,1807,15575,WASHINGTON AVE NE,122409495,26157902,FRAUD4,BIPD
P210034490,3/22/2021 0:00,1123,,MADISON AVE S / PARFITT WAY SW,122425686,23164054,HARAS3,BIPD
P210041398,4/7/2021 0:00,0347,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,T,BIPD
P210041558,4/7/2021 0:00,1328,625,WINSLOW WAY E,122607645,23236096,PC5,BIPD
P210034523,3/22/2021 0:00,1253,1131,NE WING POINT WAY,122765796,23348397,CIVIL5,BIPD
P210034596,3/22/2021 0:00,1514,,ERICKSEN AVE NE / MADRONE LN N,122489556,23244711,CELL,BIPD
P210042140,4/8/2021 0:00,1729,,DEAD END / HIGH SCHOOL RD NE,122601432,23738830,CELL,BIPD
P210042181,4/8/2021 0:00,1842,,DEAD END / HILDEBRAND LN NE,122513408,23584962,CELL,BIPD
P210037936,3/30/2021 0:00,1015,270,OLYMPIC DR SE,122674395,23183596,UNWAN3,BIPD
P210042597,4/9/2021 0:00,1647,1115,ALEXANDER PL,122786796,23580047,ALRA,BIPD
P210037971,3/30/2021 0:00,1159,,NE EAGLE HARBOR DR / MCDONALD AVE NE,122288398,22858522,SUSPI3,BIPD
P210038056,3/30/2021 0:00,1401,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,WC3,BIPD
P210042999,4/10/2021 0:00,1601,,SPORTSMAN CLUB RD NE / STATE HWY 305 NE,122395381,24298435,UNKNOF,BIPD
P210038109,3/30/2021 0:00,1555,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,WC3,BIPD
P210043233,4/11/2021 0:00,0949,,NE DUNCAN LN / NE SANDDAB LN,122778024,24485846,CELL,BIPD
P210038236,3/30/2021 0:00,1939,14195,STRANNE RD NE,121675243,25715201,CIVIL4,BIPD
P210038279,3/30/2021 0:00,2126,,NE LOVGREEN RD E / STATE HWY 305 NE,122194159,24976179,T,BIPD
P210038827,3/31/2021 0:00,2242,,NE LOVGREEN RD E / STATE HWY 305 NE,122194159,24976179,T,BIPD
P210044201,4/13/2021 0:00,1442,,NE NEW BROOKLYN RD / NORTH TOWN DR NE,122285390,23917601,T,BIPD
P210044423,4/14/2021 0:00,0315,4463,PLEASANT BEACH DR NE,121758694,22476095,ALRA,BIPD
P210044460,4/14/2021 0:00,0721,,NE DAY RD W / MILLER RD NE,121978601,25249261,T,BIPD
P210038976,4/1/2021 0:00,1143,330,GROW AVE NW,122352195,23333597,FU,BIPD
P210044585,4/14/2021 0:00,1256,,NE KOURA RD / STATE HWY 305 NE,122310462,24709752,TRAFF3,BIPD
P210039293,4/2/2021 0:00,0655,,EUCLID AVE NE / NE LAFAYETTE AVE,122464458,26128713,MVCG,BIPD
P210044826,4/14/2021 0:00,2245,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,T,BIPD
P210044931,4/15/2021 0:00,0647,,OLYMPIC TERRACE AVE NE / NE WILLIAMS LN,121467987,24729758,T,BIPD
P210044939,4/15/2021 0:00,0716,,NE BAY HILL RD / MILLER RD NE,121654047,24856881,T,BIPD
P210039357,4/2/2021 0:00,0922,625,WINSLOW WAY E,122607645,23236096,CIVIL4,BIPD
P210039987,4/3/2021 0:00,1518,,DEAD END / NE WING POINT WAY,122870273,23374326,CELL,BIPD
P210045152,4/15/2021 0:00,1441,625,WINSLOW WAY E,122607645,23236096,FU,BIPD
P210040247,4/4/2021 0:00,0929,1344,WINTERGREEN LN NE,122621704,23727339,ALRA,BIPD
P210045313,4/15/2021 0:00,2003,14440,SUNRISE DR NE,122822446,25726051,HARAS4,BIPD
P210040767,4/5/2021 0:00,1705,300,NE HIGH SCHOOL RD,122512693,23653235,WC4,BIPD
P210040807,4/5/2021 0:00,1832,510,HOMESTEAD LN,122473645,23390397,SUSPI3,BIPD
P210041121,4/6/2021 0:00,1334,301,HIGH SCHOOL RD NE,122491500,23645900,ASSAU3,BIPD
P210041167,4/6/2021 0:00,1506,625,WINSLOW WAY E,122607645,23236096,ASSIS4,BIPD
P210041253,4/6/2021 0:00,1805,8170,NE WEST PORT MADISON RD,122010044,26123752,GUNVI3,BIPD
P210046050,4/17/2021 0:00,1147,,BJUNE DR SE / WINSLOW WAY W,122430823,23245634,CELL,BIPD
P210046067,4/17/2021 0:00,1301,,BJUNE DR SE / WINSLOW WAY W,122430591,23235058,CELL,BIPD
P210046570,4/18/2021 0:00,1457,245,HIGH SCHOOL RD NW,122404295,23635147,DVB,BIPD
P210037393,3/29/2021 0:00,0305,7666,NE HIGH SCHOOL RD,121753100,23764800,PC4,BIPD
P210046632,4/18/2021 0:00,1704,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,TRAFF3,BIPD
P210046656,4/18/2021 0:00,1755,,PHELPS RD NE / NE SPARGUR LOOP RD,122423355,25842614,FOUND4,BIPD
P210041710,4/7/2021 0:00,1956,,NE KOURA RD / MILLER RD NE,121576649,24728845,T,BIPD
P210041765,4/7/2021 0:00,2209,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,T,BIPD
P210037502,3/29/2021 0:00,1133,5834,WARD AVE NE,122605045,22914446,ASSIS3,BIPD
P210047303,4/20/2021 0:00,0539,341,TORMEY LN NE,122512695,23581547,NOISE4,BIPD
P210047407,4/20/2021 0:00,1041,1261,MADISON AVE N,122422945,23628647,WC4,BIPD
P210037660,3/29/2021 0:00,1647,4704,BLAKELY AVE NE,122043094,22567395,UNWAN3,BIPD
P210037720,3/29/2021 0:00,1917,9199,E MAIN ST,121810300,20737500,SUSPI3,BIPD
P210047679,4/20/2021 0:00,1916,,MADISON AVE N / WINSLOW WAY E,122427905,23249436,SUSPI3,BIPD
P210047675,4/20/2021 0:00,1903,12221,SUNRISE DR NE,122720095,25029150,ALSP,BIPD
P210042639,4/9/2021 0:00,1803,811,CHERRY AVE NE,122936796,23480247,NARCO4,BIPD
P210042996,4/10/2021 0:00,1552,10234,RODAL CT NE,122713545,24751999,ASSIS3,BIPD
P210043168,4/11/2021 0:00,0103,,NE DANIEL CT / NE VALLEY RD,122464128,24691184,CELL,BIPD
P210044074,4/13/2021 0:00,1019,10451,ARROW POINT DR NE,121136341,24616517,MISC4,BIPD
P210048335,4/22/2021 0:00,0342,629,WINSLOW WAY E,122604579,23245314,PC4,BIPD
P210044125,4/13/2021 0:00,1146,,MILLER RD NE / NE NEW BROOKLYN RD,121365993,23936591,T,BIPD
P210044190,4/13/2021 0:00,1413,,POINT WHITE DR NE / NE WOODSON LN,121759793,22560675,CELL,BIPD
P210048468,4/22/2021 0:00,1154,,WEAVER RD NW / WYATT WAY NW,122168200,23391392,T,BIPD
P210048605,4/22/2021 0:00,1547,,DEAD END / TWITCHITAW CT NE,122634048,23365602,CELL,BIPD
P210048624,4/22/2021 0:00,1610,9440,SPORTSMAN CLUB RD NE,122357967,24144771,ALRA,BIPD
P210044643,4/14/2021 0:00,1513,,FINCH RD NE / SPORTSMAN CLUB RD NE,122038512,23529706,TRAFF3,BIPD
P210048792,4/22/2021 0:00,2322,5395,CREOSOTE PL NE,122938454,22895837,PC4,BIPD
P210048880,4/23/2021 0:00,0811,627,WINSLOW WAY E,122604069,23245330,FU,BIPD
P210048998,4/23/2021 0:00,1144,920,HILDEBRAND LN NE,122546345,23567847,FU,BIPD
P210044707,4/14/2021 0:00,1731,12006,OLYMPIC TERRACE AVE NE,121475423,24984007,CPR,BIPD
P210049133,4/23/2021 0:00,1538,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,TRAFF3,BIPD
P210049203,4/23/2021 0:00,1904,253,NE HIGH SCHOOL RD,122470095,23627397,THREA1,BIPD
P210045056,4/15/2021 0:00,1204,,NE DAY RD E / NE YETI LN,122024833,25273329,CELL,BIPD
P210045107,4/15/2021 0:00,1328,,NE BUSINESS PARK LN / SPORTSMAN CLUB RD NE,122322363,24094833,T,BIPD
P210050413,4/26/2021 0:00,1903,,"XY(121048180,24638849)",121048180,24638849,CELL,BIPD
P210045316,4/15/2021 0:00,2010,,"XY(122317550,23822767)",122317550,23822767,CELL,BIPD
P210045354,4/15/2021 0:00,2132,7989,NE SALISH LN,122060129,31247909,T,BIPD
P210051046,4/28/2021 0:00,0800,,NE HIDDEN COVE RD / PHELPS RD NE,122357309,25761270,ANIMA3,BIPD
P210045602,4/16/2021 0:00,1324,3969,PALOMINO DR NE,121234592,22307545,ALRA,BIPD
P210051910,4/29/2021 0:00,2142,,NE HIDDEN COVE RD / STATE HWY 305 NE,121741380,25661177,DUI3,BIPD
P210052104,4/30/2021 0:00,1028,625,WINSLOW WAY E,122607645,23236096,MISC3,BIPD
P210045618,4/16/2021 0:00,1404,265,MADISON AVE N,122429430,23313415,PC4,BIPD
P210045692,4/16/2021 0:00,1601,,ARROW POINT DR NE / NE FREY AVE,121140482,24823361,T,BIPD
P210052477,4/30/2021 0:00,2301,7305,NE HIDDEN COVE RD,121796062,25528639,T,BIPD
P210052485,4/30/2021 0:00,2329,,NE BUCKLIN HILL RD / NE EAGLE HARBOR DR,121966375,23305009,T,BIPD
P210052486,4/30/2021 0:00,2338,7934,NE BUCKLIN HILL RD,121886944,23147746,T,BIPD
P210045823,4/16/2021 0:00,2055,,"XY(121973146,22702606)",121973146,22702606,CELL,BIPD
P210046621,4/18/2021 0:00,1650,,STATE HWY 305 NE / WINSLOW WAY E,122597314,23245536,MISC3,BIPD
P210046687,4/18/2021 0:00,1859,5292,ROCKAWAY BEACH RD NE,122983901,22720523,VEHIT4,BIPD
P210046859,4/19/2021 0:00,0605,,KNECHTEL WAY NE / WYATT WAY NE,122489238,23423862,CELL,BIPD
P210052699,5/1/2021 0:00,1354,9440,SPORTSMAN CLUB RD NE,122357967,24144771,SUSPI4,BIPD
P210047185,4/19/2021 0:00,2002,3949,CRYSTAL SPRINGS DR NE,121044292,22370245,NOISE4,BIPD
P210052995,5/2/2021 0:00,0633,,STATE HWY 305 NE / NE WEST PORT MADISON RD,121590942,26041592,T,BIPD
P210053070,5/2/2021 0:00,1232,100,WINSLOW WAY W,122421653,23270181,FU,BIPD
P210053251,5/2/2021 0:00,2018,270,OLYMPIC DR SE,122674395,23183596,FU,BIPD
P210042279,4/8/2021 0:00,2243,406,HIGH SCHOOL RD NE,122537800,23644900,ANIMA3,BIPD
P210048100,4/21/2021 0:00,1612,,MADISON AVE N / STATE HWY 305 NE,122472788,23963126,MVC3,BIPD
P210048291,4/21/2021 0:00,2319,7300-BLK,NE HIDDEN COVE RD,121692810,25648611,T,BIPD
P210048377,4/22/2021 0:00,0822,7968,FINCH RD NE,122064194,23640047,THREA3,BIPD
P210048403,4/22/2021 0:00,0934,13545,PHELPS RD NE,122275045,25679301,TRAFF3,BIPD
P210054239,5/4/2021 0:00,2048,,NE LOVGREEN RD E / STATE HWY 305 NE,122194159,24976179,DUI3,BIPD
P210048410,4/22/2021 0:00,0959,,"XY(121216809,24471210)",121216809,24471210,SUSPI3,BIPD
P210048693,4/22/2021 0:00,1830,678,PIERCE CT NW,122241444,23417747,UNKNOF,BIPD
P210048963,4/23/2021 0:00,1051,4450,BLAKELY AVE NE,122091700,22497100,WC4,BIPD
P210054711,5/5/2021 0:00,2000,625,WINSLOW WAY E,122607645,23236096,WRT4,BIPD
P210049529,4/24/2021 0:00,1640,,SUNRISE DR NE / NE VALLEY RD,122722771,24697688,MVC4,BIPD
P210055545,5/7/2021 0:00,1355,823,NE HIGH SCHOOL RD,122682095,23625747,ASSIS4,BIPD
P210050351,4/26/2021 0:00,1544,,NE DAY RD E / NE YETI LN,122024833,25273329,CELL,BIPD
P210055743,5/7/2021 0:00,2128,220,PARFITT WAY SW,122383545,23192946,SUSPI3,BIPD
P210050399,4/26/2021 0:00,1808,,NE BOLERO DR / FORT WARD HILL RD NE,122411613,22050642,DUI3,BIPD
P210055835,5/8/2021 0:00,0244,635,WINSLOW WAY E,122606108,23245268,PC4,BIPD
P210050523,4/27/2021 0:00,0222,,"XY(122339977,22989677)",122339977,22989677,CELL,BIPD
P210055942,5/8/2021 0:00,1202,186,WYATT WAY NW,122405395,23396747,DOAB,BIPD
P210056023,5/8/2021 0:00,1508,9540,NE VIEWCREST AVE,122456345,25025200,FU,BIPD
P210056335,5/9/2021 0:00,0840,337,HIGH SCHOOL RD NE,122530000,23641500,UNWAN3,BIPD
P210056408,5/9/2021 0:00,1306,,NE DAY RD E / STATE HWY 305 NE,122023646,25247430,DUI3,BIPD
P210051256,4/28/2021 0:00,1544,,NE HIDDEN COVE RD / MANZANITA RD NE,121491466,25653613,RECKL3,BIPD
P210052380,4/30/2021 0:00,1902,,NE MORGAN RD / STATE HWY 305 NE,122252945,24842500,T,BIPD
P210056803,5/10/2021 0:00,1141,10850,SUNRISE DR NE,122727495,24586999,ALRA,BIPD
P210052470,4/30/2021 0:00,2234,5055,ROSE AVE NE,122404145,22685545,UNWAN3,BIPD
